Batter,Venue,total_runs,balls_faced,strike_rate
MK Lomror,Dubai International Cricket Stadium,75,49,153.0612244897959
MK Lomror,Eden Gardens,14,9,155.55555555555557
MK Lomror,M Chinnaswamy Stadium,69,49,140.81632653061226
MK Lomror,Maharashtra Cricket Association Stadium,42,27,155.55555555555557
MK Lomror,Narendra Modi Stadium,8,10,80.0
MK Lomror,Punjab Cricket Association IS Bindra Stadium,7,9,77.77777777777779
MK Lomror,Sawai Mansingh Stadium,21,23,91.30434782608695
MK Lomror,Sharjah Cricket Stadium,1,2,50.0
MK Lomror,Sheikh Zayed Stadium,58,52,111.53846153846155
MK Lomror,Wankhede Stadium,1,3,33.33333333333333
MK Lomror,Zayed Cricket Stadium,19,24,79.16666666666666
MK Pandey,Arun Jaitley Stadium,150,125,120.0
MK Pandey,Barabati Stadium,50,57,87.71929824561403
MK Pandey,Barsapara Cricket Stadium,0,1,0.0
MK Pandey,Brabourne Stadium,104,83,125.30120481927712
MK Pandey,Dr DY Patil Sports Academy,130,119,109.24369747899159
MK Pandey,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,63,60,105.0
MK Pandey,Dubai International Cricket Stadium,329,268,122.76119402985076
MK Pandey,Eden Gardens,591,491,120.36659877800406
MK Pandey,Feroz Shah Kotla,128,94,136.17021276595744
MK Pandey,Green Park,1,3,33.33333333333333
MK Pandey,JSCA International Stadium Complex,67,49,136.73469387755102
MK Pandey,Kingsmead,2,2,100.0
MK Pandey,M Chinnaswamy Stadium,331,263,125.8555133079848
MK Pandey,M.Chinnaswamy Stadium,71,50,142.0
MK Pandey,MA Chidambaram Stadium,265,218,121.55963302752293
MK Pandey,Maharashtra Cricket Association Stadium,24,18,133.33333333333331
MK Pandey,Narendra Modi Stadium,1,4,25.0
MK Pandey,New Wanderers Stadium,52,42,123.80952380952381
MK Pandey,Punjab Cricket Association IS Bindra Stadium,106,91,116.4835164835165
MK Pandey,Punjab Cricket Association Stadium,57,57,100.0
MK Pandey,Rajiv Gandhi International Stadium,352,327,107.64525993883791
MK Pandey,Sardar Patel Stadium,0,0,
MK Pandey,Sawai Mansingh Stadium,124,101,122.77227722772277
MK Pandey,Sharjah Cricket Stadium,74,64,115.625
MK Pandey,Sheikh Zayed Stadium,171,141,121.27659574468086
MK Pandey,Subrata Roy Sahara Stadium,152,127,119.68503937007875
MK Pandey,SuperSport Park,114,73,156.16438356164383
MK Pandey,Vidarbha Cricket Association Stadium,0,1,0.0
MK Pandey,Wankhede Stadium,134,106,126.41509433962264
MK Pandey,Zayed Cricket Stadium,69,40,172.5
MK Tiwary,Barabati Stadium,30,28,107.14285714285714
MK Tiwary,Dr DY Patil Sports Academy,24,25,96.0
MK Tiwary,Dubai International Cricket Stadium,31,19,163.1578947368421
MK Tiwary,Eden Gardens,515,460,111.95652173913044
MK Tiwary,Feroz Shah Kotla,227,178,127.52808988764043
MK Tiwary,Holkar Cricket Stadium,40,23,173.91304347826087
MK Tiwary,JSCA International Stadium Complex,24,29,82.75862068965517
MK Tiwary,Kingsmead,9,13,69.23076923076923
MK Tiwary,M Chinnaswamy Stadium,71,58,122.41379310344827
MK Tiwary,MA Chidambaram Stadium,76,62,122.58064516129032
MK Tiwary,Maharashtra Cricket Association Stadium,97,77,125.97402597402598
MK Tiwary,Nehru Stadium,1,7,14.285714285714285
MK Tiwary,Punjab Cricket Association Stadium,123,98,125.51020408163265
MK Tiwary,Rajiv Gandhi International Stadium,50,44,113.63636363636364
MK Tiwary,Sardar Patel Stadium,72,57,126.3157894736842
MK Tiwary,Saurashtra Cricket Association Stadium,31,27,114.81481481481481
MK Tiwary,Sawai Mansingh Stadium,80,70,114.28571428571428
MK Tiwary,Sharjah Cricket Stadium,1,3,33.33333333333333
MK Tiwary,Sheikh Zayed Stadium,0,2,0.0
MK Tiwary,Subrata Roy Sahara Stadium,23,19,121.05263157894737
MK Tiwary,Wankhede Stadium,170,145,117.24137931034481
ML Hayden,Brabourne Stadium,20,12,166.66666666666669
ML Hayden,Buffalo Park,43,26,165.3846153846154
ML Hayden,De Beers Diamond Oval,48,44,109.09090909090908
ML Hayden,Dr DY Patil Sports Academy,25,40,62.5
ML Hayden,Eden Gardens,1,8,12.5
ML Hayden,Feroz Shah Kotla,93,43,216.27906976744185
ML Hayden,Himachal Pradesh Cricket Association Stadium,5,8,62.5
ML Hayden,Kingsmead,166,98,169.3877551020408
ML Hayden,M Chinnaswamy Stadium,45,47,95.74468085106383
ML Hayden,MA Chidambaram Stadium,250,176,142.04545454545453
ML Hayden,New Wanderers Stadium,56,38,147.36842105263156
ML Hayden,Newlands,44,35,125.71428571428571
ML Hayden,Punjab Cricket Association Stadium,25,16,156.25
ML Hayden,Sardar Patel Stadium,19,14,135.71428571428572
ML Hayden,St George's Park,125,92,135.8695652173913
ML Hayden,SuperSport Park,90,60,150.0
ML Hayden,Vidarbha Cricket Association Stadium,19,18,105.55555555555556
MM Ali,Arun Jaitley Stadium,74,47,157.4468085106383
MM Ali,Brabourne Stadium,128,81,158.02469135802468
MM Ali,Dr DY Patil Sports Academy,60,47,127.65957446808511
MM Ali,Dubai International Cricket Stadium,70,64,109.375
MM Ali,Eden Gardens,66,28,235.71428571428572
MM Ali,M Chinnaswamy Stadium,19,7,271.42857142857144
MM Ali,M.Chinnaswamy Stadium,140,82,170.73170731707316
MM Ali,MA Chidambaram Stadium,68,60,113.33333333333333
MM Ali,Maharashtra Cricket Association Stadium,35,30,116.66666666666667
MM Ali,Narendra Modi Stadium,23,16,143.75
MM Ali,Rajiv Gandhi International Stadium,12,15,80.0
MM Ali,Sawai Mansingh Stadium,42,23,182.6086956521739
MM Ali,Sharjah Cricket Stadium,40,35,114.28571428571428
MM Ali,Sheikh Zayed Stadium,0,1,0.0
MM Ali,Wankhede Stadium,204,138,147.82608695652172
MM Ali,Zayed Cricket Stadium,53,45,117.77777777777779
MM Patel,De Beers Diamond Oval,5,7,71.42857142857143
MM Patel,Dr DY Patil Sports Academy,0,1,0.0
MM Patel,Green Park,0,1,0.0
MM Patel,Kingsmead,5,6,83.33333333333334
MM Patel,M Chinnaswamy Stadium,0,2,0.0
MM Patel,Newlands,0,2,0.0
MM Patel,OUTsurance Oval,23,10,229.99999999999997
MM Patel,Punjab Cricket Association Stadium,0,1,0.0
MM Patel,Sardar Patel Stadium,4,3,133.33333333333331
MM Patel,SuperSport Park,0,1,0.0
MM Patel,Wankhede Stadium,2,7,28.57142857142857
MM Sharma,Eden Gardens,32,19,168.42105263157893
MM Sharma,Feroz Shah Kotla,28,22,127.27272727272727
MM Sharma,Holkar Cricket Stadium,7,8,87.5
MM Sharma,M Chinnaswamy Stadium,22,22,100.0
MM Sharma,M.Chinnaswamy Stadium,1,2,50.0
MM Sharma,MA Chidambaram Stadium,2,1,200.0
MM Sharma,Maharashtra Cricket Association Stadium,8,15,53.333333333333336
MM Sharma,Narendra Modi Stadium,0,1,0.0
MM Sharma,Punjab Cricket Association IS Bindra Stadium,3,7,42.857142857142854
MM Sharma,Rajiv Gandhi International Stadium,10,5,200.0
MM Sharma,Saurashtra Cricket Association Stadium,5,5,100.0
MM Sharma,Wankhede Stadium,4,11,36.36363636363637
MN Samuels,Barabati Stadium,1,1,100.0
MN Samuels,Feroz Shah Kotla,28,27,103.7037037037037
MN Samuels,Green Park,1,4,25.0
MN Samuels,M Chinnaswamy Stadium,34,20,170.0
MN Samuels,MA Chidambaram Stadium,26,24,108.33333333333333
MN Samuels,Punjab Cricket Association Stadium,2,12,16.666666666666664
MN Samuels,Rajiv Gandhi International Stadium,5,9,55.55555555555556
MN Samuels,Subrata Roy Sahara Stadium,60,71,84.50704225352112
MN Samuels,Wankhede Stadium,4,4,100.0
MN van Wyk,Buffalo Park,32,35,91.42857142857143
MN van Wyk,Kingsmead,117,82,142.6829268292683
MN van Wyk,New Wanderers Stadium,0,2,0.0
MN van Wyk,St George's Park,18,12,150.0
MP Stoinis,Arun Jaitley Stadium,32,24,133.33333333333331
MP Stoinis,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,139,101,137.6237623762376
MP Stoinis,Brabourne Stadium,37,26,142.30769230769232
MP Stoinis,Dr DY Patil Sports Academy,24,15,160.0
MP Stoinis,Dubai International Cricket Stadium,157,113,138.93805309734512
MP Stoinis,Eden Gardens,35,34,102.94117647058823
MP Stoinis,Holkar Cricket Stadium,55,37,148.64864864864865
MP Stoinis,M Chinnaswamy Stadium,65,30,216.66666666666666
MP Stoinis,M.Chinnaswamy Stadium,114,86,132.5581395348837
MP Stoinis,MA Chidambaram Stadium,61,45,135.55555555555557
MP Stoinis,Maharashtra Cricket Association Stadium,31,20,155.0
MP Stoinis,Narendra Modi Stadium,32,29,110.34482758620689
MP Stoinis,Punjab Cricket Association IS Bindra Stadium,241,157,153.50318471337582
MP Stoinis,Rajiv Gandhi International Stadium,40,25,160.0
MP Stoinis,Saurashtra Cricket Association Stadium,34,26,130.76923076923077
MP Stoinis,Sawai Mansingh Stadium,63,60,105.0
MP Stoinis,Sharjah Cricket Stadium,82,70,117.14285714285715
MP Stoinis,Sheikh Zayed Stadium,78,55,141.8181818181818
MP Stoinis,Wankhede Stadium,97,66,146.96969696969697
MR Marsh,Arun Jaitley Stadium,98,73,134.24657534246575
MR Marsh,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,1,0.0
MR Marsh,Brabourne Stadium,10,7,142.85714285714286
MR Marsh,Dr DY Patil Sports Academy,225,173,130.0578034682081
MR Marsh,Dubai International Cricket Stadium,0,1,0.0
MR Marsh,Feroz Shah Kotla,13,19,68.42105263157895
MR Marsh,Himachal Pradesh Cricket Association Stadium,15,11,136.36363636363635
MR Marsh,M Chinnaswamy Stadium,24,27,88.88888888888889
MR Marsh,MA Chidambaram Stadium,7,8,87.5
MR Marsh,Maharashtra Cricket Association Stadium,14,13,107.6923076923077
MR Marsh,Punjab Cricket Association Stadium,2,6,33.33333333333333
MR Marsh,Rajiv Gandhi International Stadium,32,18,177.77777777777777
MR Marsh,Saurashtra Cricket Association Stadium,7,11,63.63636363636363
MR Marsh,Sawai Mansingh Stadium,35,21,166.66666666666669
MR Marsh,Subrata Roy Sahara Stadium,20,16,125.0
MR Marsh,Wankhede Stadium,102,78,130.76923076923077
MS Bisla,Barabati Stadium,10,20,50.0
MS Bisla,Brabourne Stadium,11,10,110.00000000000001
MS Bisla,Eden Gardens,231,228,101.3157894736842
MS Bisla,JSCA International Stadium Complex,1,6,16.666666666666664
MS Bisla,M Chinnaswamy Stadium,159,114,139.4736842105263
MS Bisla,MA Chidambaram Stadium,208,137,151.82481751824815
MS Bisla,Punjab Cricket Association Stadium,98,89,110.1123595505618
MS Bisla,Rajiv Gandhi International Stadium,15,18,83.33333333333334
MS Bisla,Sawai Mansingh Stadium,22,21,104.76190476190477
MS Bisla,Shaheed Veer Narayan Singh International Stadium,4,7,57.14285714285714
MS Bisla,Subrata Roy Sahara Stadium,12,13,92.3076923076923
MS Bisla,Wankhede Stadium,17,19,89.47368421052632
MS Dhoni,Arun Jaitley Stadium,54,61,88.52459016393442
MS Dhoni,Barabati Stadium,23,20,114.99999999999999
MS Dhoni,Brabourne Stadium,65,61,106.55737704918033
MS Dhoni,Buffalo Park,58,37,156.75675675675674
MS Dhoni,Dr DY Patil Sports Academy,133,91,146.15384615384613
MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,110,70,157.14285714285714
MS Dhoni,Dubai International Cricket Stadium,183,163,112.26993865030674
MS Dhoni,Eden Gardens,280,208,134.6153846153846
MS Dhoni,Feroz Shah Kotla,132,104,126.92307692307692
MS Dhoni,Himachal Pradesh Cricket Association Stadium,60,45,133.33333333333331
MS Dhoni,Holkar Cricket Stadium,5,11,45.45454545454545
MS Dhoni,JSCA International Stadium Complex,138,109,126.60550458715596
MS Dhoni,Kingsmead,47,51,92.15686274509804
MS Dhoni,M Chinnaswamy Stadium,310,175,177.14285714285714
MS Dhoni,M.Chinnaswamy Stadium,154,81,190.12345679012347
MS Dhoni,MA Chidambaram Stadium,1445,984,146.84959349593495
MS Dhoni,Maharashtra Cricket Association Stadium,431,312,138.14102564102564
MS Dhoni,Narendra Modi Stadium,14,8,175.0
MS Dhoni,Nehru Stadium,14,13,107.6923076923077
MS Dhoni,New Wanderers Stadium,34,37,91.8918918918919
MS Dhoni,Newlands,36,26,138.46153846153845
MS Dhoni,Punjab Cricket Association IS Bindra Stadium,90,58,155.17241379310346
MS Dhoni,Punjab Cricket Association Stadium,70,38,184.21052631578948
MS Dhoni,Rajiv Gandhi International Stadium,134,101,132.67326732673268
MS Dhoni,Sardar Patel Stadium,52,56,92.85714285714286
MS Dhoni,Saurashtra Cricket Association Stadium,27,18,150.0
MS Dhoni,Sawai Mansingh Stadium,145,111,130.63063063063063
MS Dhoni,Shaheed Veer Narayan Singh International Stadium,27,24,112.5
MS Dhoni,Sharjah Cricket Stadium,86,72,119.44444444444444
MS Dhoni,Sheikh Zayed Stadium,97,68,142.64705882352942
MS Dhoni,St George's Park,39,36,108.33333333333333
MS Dhoni,Subrata Roy Sahara Stadium,71,43,165.11627906976744
MS Dhoni,SuperSport Park,118,74,159.45945945945945
MS Dhoni,Vidarbha Cricket Association Stadium,7,13,53.84615384615385
MS Dhoni,Wankhede Stadium,392,335,117.01492537313433
MS Dhoni,Zayed Cricket Stadium,1,4,25.0
MS Gony,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4,8,50.0
MS Gony,Feroz Shah Kotla,13,5,260.0
MS Gony,Kingsmead,13,7,185.71428571428572
MS Gony,MA Chidambaram Stadium,21,14,150.0
MS Gony,Nehru Stadium,0,1,0.0
MS Gony,Punjab Cricket Association Stadium,45,21,214.28571428571428
MS Gony,Rajiv Gandhi International Stadium,0,1,0.0
MS Gony,Sawai Mansingh Stadium,1,4,25.0
MS Gony,Wankhede Stadium,0,3,0.0
MS Wade,Brabourne Stadium,6,7,85.71428571428571
MS Wade,Dr DY Patil Sports Academy,34,29,117.24137931034481
MS Wade,Eden Gardens,35,30,116.66666666666667
MS Wade,Feroz Shah Kotla,8,9,88.88888888888889
MS Wade,Maharashtra Cricket Association Stadium,11,9,122.22222222222223
MS Wade,Narendra Modi Stadium,8,10,80.0
MS Wade,Wankhede Stadium,66,57,115.78947368421053
MV Boucher,Eden Gardens,50,40,125.0
MV Boucher,Feroz Shah Kotla,31,17,182.35294117647058
MV Boucher,Kingsmead,32,22,145.45454545454547
MV Boucher,M Chinnaswamy Stadium,63,66,95.45454545454545
MV Boucher,MA Chidambaram Stadium,17,15,113.33333333333333
MV Boucher,Nehru Stadium,5,4,125.0
MV Boucher,New Wanderers Stadium,15,14,107.14285714285714
MV Boucher,Punjab Cricket Association Stadium,39,32,121.875
MV Boucher,St George's Park,84,61,137.70491803278688
MV Boucher,SuperSport Park,19,17,111.76470588235294
MV Boucher,Wankhede Stadium,39,19,205.26315789473685
MW Short,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,34,22,154.54545454545453
MW Short,Punjab Cricket Association IS Bindra Stadium,71,57,124.56140350877195
MW Short,Rajiv Gandhi International Stadium,1,3,33.33333333333333
MW Short,Wankhede Stadium,11,10,110.00000000000001
Mandeep Singh,Arun Jaitley Stadium,55,52,105.76923076923077
Mandeep Singh,Barabati Stadium,3,11,27.27272727272727
Mandeep Singh,Brabourne Stadium,0,7,0.0
Mandeep Singh,Dubai International Cricket Stadium,50,36,138.88888888888889
Mandeep Singh,Eden Gardens,140,94,148.93617021276594
Mandeep Singh,Feroz Shah Kotla,45,31,145.16129032258064
Mandeep Singh,Himachal Pradesh Cricket Association Stadium,43,42,102.38095238095238
Mandeep Singh,Holkar Cricket Stadium,43,44,97.72727272727273
Mandeep Singh,JSCA International Stadium Complex,4,7,57.14285714285714
Mandeep Singh,M Chinnaswamy Stadium,215,164,131.09756097560975
Mandeep Singh,M.Chinnaswamy Stadium,171,114,150.0
Mandeep Singh,MA Chidambaram Stadium,72,66,109.09090909090908
Mandeep Singh,Maharashtra Cricket Association Stadium,79,63,125.39682539682539
Mandeep Singh,Punjab Cricket Association IS Bindra Stadium,87,72,120.83333333333333
Mandeep Singh,Punjab Cricket Association Stadium,274,229,119.65065502183405
Mandeep Singh,Rajiv Gandhi International Stadium,131,101,129.7029702970297
Mandeep Singh,Sawai Mansingh Stadium,44,39,112.82051282051282
Mandeep Singh,Sharjah Cricket Stadium,66,56,117.85714285714286
Mandeep Singh,Sheikh Zayed Stadium,14,17,82.35294117647058
Mandeep Singh,Subrata Roy Sahara Stadium,55,48,114.58333333333333
Mandeep Singh,Wankhede Stadium,73,59,123.72881355932203
Mandeep Singh,Zayed Cricket Stadium,15,13,115.38461538461537
Mashrafe Mortaza,New Wanderers Stadium,2,2,100.0
Misbah-ul-Haq,M Chinnaswamy Stadium,58,38,152.63157894736844
Misbah-ul-Haq,MA Chidambaram Stadium,4,6,66.66666666666666
Misbah-ul-Haq,Punjab Cricket Association Stadium,21,8,262.5
Misbah-ul-Haq,Rajiv Gandhi International Stadium,34,28,121.42857142857142
Misbah-ul-Haq,Sawai Mansingh Stadium,0,1,0.0
Mohammad Ashraful,SuperSport Park,2,10,20.0
Mohammad Asif,Dr DY Patil Sports Academy,0,1,0.0
Mohammad Asif,Wankhede Stadium,3,5,60.0
Mohammad Hafeez,Eden Gardens,25,33,75.75757575757575
Mohammad Hafeez,M Chinnaswamy Stadium,5,3,166.66666666666669
Mohammad Hafeez,MA Chidambaram Stadium,16,24,66.66666666666666
Mohammad Hafeez,Punjab Cricket Association Stadium,13,12,108.33333333333333
Mohammad Hafeez,Wankhede Stadium,5,11,45.45454545454545
Mohammad Nabi,Arun Jaitley Stadium,34,14,242.85714285714283
Mohammad Nabi,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,20,12,166.66666666666669
Mohammad Nabi,M.Chinnaswamy Stadium,4,3,133.33333333333331
Mohammad Nabi,MA Chidambaram Stadium,14,11,127.27272727272727
Mohammad Nabi,Punjab Cricket Association IS Bindra Stadium,12,7,171.42857142857142
Mohammad Nabi,Rajiv Gandhi International Stadium,37,29,127.58620689655173
Mohammad Nabi,Sheikh Zayed Stadium,11,8,137.5
Mohammad Nabi,Wankhede Stadium,14,10,140.0
Mohammad Nabi,Zayed Cricket Stadium,3,4,75.0
Mohammed Shami,Dubai International Cricket Stadium,0,1,0.0
Mohammed Shami,Eden Gardens,7,6,116.66666666666667
Mohammed Shami,Feroz Shah Kotla,33,24,137.5
Mohammed Shami,Green Park,4,2,200.0
Mohammed Shami,M Chinnaswamy Stadium,1,1,100.0
Mohammed Shami,MA Chidambaram Stadium,8,8,100.0
Mohammed Shami,Narendra Modi Stadium,1,3,33.33333333333333
Mohammed Shami,Punjab Cricket Association IS Bindra Stadium,2,5,40.0
Mohammed Shami,Punjab Cricket Association Stadium,0,1,0.0
Mohammed Shami,Rajiv Gandhi International Stadium,1,1,100.0
Mohammed Shami,Sawai Mansingh Stadium,5,10,50.0
Mohammed Shami,Sheikh Zayed Stadium,3,5,60.0
Mohammed Shami,Wankhede Stadium,9,12,75.0
Mohammed Siraj,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,1,0.0
Mohammed Siraj,Brabourne Stadium,11,17,64.70588235294117
Mohammed Siraj,Dr DY Patil Sports Academy,14,11,127.27272727272727
Mohammed Siraj,Dubai International Cricket Stadium,5,4,125.0
Mohammed Siraj,M Chinnaswamy Stadium,1,1,100.0
Mohammed Siraj,M.Chinnaswamy Stadium,1,4,25.0
Mohammed Siraj,MA Chidambaram Stadium,0,2,0.0
Mohammed Siraj,Maharashtra Cricket Association Stadium,8,12,66.66666666666666
Mohammed Siraj,Narendra Modi Stadium,0,1,0.0
Mohammed Siraj,Rajiv Gandhi International Stadium,3,7,42.857142857142854
Mohammed Siraj,Sawai Mansingh Stadium,14,12,116.66666666666667
Mohammed Siraj,Sharjah Cricket Stadium,2,3,66.66666666666666
Mohammed Siraj,Sheikh Zayed Stadium,10,7,142.85714285714286
Mohammed Siraj,Wankhede Stadium,20,17,117.64705882352942
Mohammed Siraj,Zayed Cricket Stadium,8,10,80.0
Mohit Rathee,Rajiv Gandhi International Stadium,1,2,50.0
Mohsin Khan,Brabourne Stadium,9,7,128.57142857142858
Mohsin Khan,MA Chidambaram Stadium,0,7,0.0
Mohsin Khan,Maharashtra Cricket Association Stadium,14,9,155.55555555555557
Mujeeb Ur Rahman,Dubai International Cricket Stadium,1,3,33.33333333333333
Mujeeb Ur Rahman,M.Chinnaswamy Stadium,0,2,0.0
Mujeeb Ur Rahman,MA Chidambaram Stadium,1,1,100.0
Mujeeb Ur Rahman,Punjab Cricket Association IS Bindra Stadium,0,1,0.0
Mujeeb Ur Rahman,Rajiv Gandhi International Stadium,10,8,125.0
Mukesh Choudhary,Brabourne Stadium,2,2,100.0
Mukesh Choudhary,Wankhede Stadium,4,4,100.0
Mukesh Kumar,Arun Jaitley Stadium,6,7,85.71428571428571
Mukesh Kumar,Barsapara Cricket Stadium,1,1,100.0
Mukesh Kumar,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,1,0.0
Mustafizur Rahman,Arun Jaitley Stadium,1,1,100.0
Mustafizur Rahman,Maharashtra Cricket Association Stadium,3,5,60.0
Mustafizur Rahman,Sharjah Cricket Stadium,8,10,80.0
Mustafizur Rahman,Wankhede Stadium,1,7,14.285714285714285
N Jagadeesan,Brabourne Stadium,1,4,25.0
N Jagadeesan,Dubai International Cricket Stadium,33,28,117.85714285714286
N Jagadeesan,Eden Gardens,56,39,143.5897435897436
N Jagadeesan,M Chinnaswamy Stadium,27,29,93.10344827586206
N Jagadeesan,Narendra Modi Stadium,6,8,75.0
N Jagadeesan,Sharjah Cricket Stadium,0,1,0.0
N Jagadeesan,Wankhede Stadium,39,38,102.63157894736842
N Pooran,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,65,50,130.0
N Pooran,Brabourne Stadium,67,42,159.52380952380955
N Pooran,Dr DY Patil Sports Academy,108,74,145.94594594594594
N Pooran,Dubai International Cricket Stadium,256,157,163.05732484076435
N Pooran,Eden Gardens,58,30,193.33333333333334
N Pooran,M Chinnaswamy Stadium,62,19,326.3157894736842
N Pooran,M.Chinnaswamy Stadium,46,28,164.28571428571428
N Pooran,MA Chidambaram Stadium,32,19,168.42105263157893
N Pooran,Maharashtra Cricket Association Stadium,66,45,146.66666666666666
N Pooran,Narendra Modi Stadium,22,28,78.57142857142857
N Pooran,Punjab Cricket Association IS Bindra Stadium,134,74,181.08108108108107
N Pooran,Rajiv Gandhi International Stadium,65,23,282.60869565217394
